extId__c,Churn__c,Name,Gender__c,Sentiment__c,MissingMortgagePayments__c,RetentionTeam__c,LifeStage__c
424,No,Isaiah Rose,Male,Positive,Yes,Engaged,Family
425,No,Mark Kim,Male,Positive,No,Engaged,Single
426,No,Ebone Taylor Jr,Female,Neutral,Yes,Engaged,Family
427,No,Maleeha al-Kamali,Female,Positive,Yes,Engaged,Single
428,No,Zubaida el-Baccus,Male,Positive,No,Not Engaged,Family
429,No,James Van,Female,Positive,Yes,Not Engaged,Single
430,No,Saqr el-Mahmud,Female,Positive,Yes,Engaged,Retired
431,No,Mark Ho,Female,Negative,Yes,Engaged,Family
432,No,Madison Cruise,Male,Negative,Yes,Engaged,Family
433,No,Ashlee Valdo,Female,Positive,Yes,Engaged,Retired
434,No,Jamiley Layden,Female,Neutral,No,Engaged,Family
435,No,Jane Khamvongsa,Female,Positive,Yes,Engaged,Family
436,No,Selena Montano,Female,Positive,No,Engaged,Retired
437,No,Naafoora al-Hanif,Male,Positive,No,Engaged,Family
438,No,Tammy Denicola,Male,Negative,Yes,Engaged,Single
439,No,Philip Barner,Male,Positive,Yes,Engaged,Family
440,No,Makaylah Hunter,Female,Positive,No,Engaged,Family
441,No,Naafoora el-Semaan,Female,Neutral,Yes,Engaged,Family
442,No,Deidra Newberry,Female,Positive,No,Engaged,Family
443,No,Steven Jones,Female,Neutral,No,Engaged,Family
444,No,Muhsin al-Molla,Female,Positive,No,Engaged,Single
445,No,Katie-Lynne Underwood,Female,Positive,No,Engaged,Retired
446,No,Javier Saavedra,Female,Positive,No,Engaged,Family
447,No,Leon Hunter Jefferson,Female,Positive,Yes,Not Engaged,Family
448,No,Jordan Rubio,Male,Positive,No,Not Engaged,Family
449,No,Tian Punzal,Male,Positive,Yes,Not Engaged,Retired
450,No,Ashley Igo,Male,Positive,Yes,Not Engaged,Retired
451,No,Faadi el-Tahir,Female,Neutral,Yes,Not Engaged,Family
452,No,Nooriyya el-Kamara,Female,Positive,No,Not Engaged,Family
453,No,Hannah Bhandary,Male,Neutral,No,Engaged,Retired
454,No,Michael Gonzales,Male,Negative,No,Engaged,Retired
455,No,Sergio Garcia,Male,Negative,No,Engaged,Retired
456,No,Loagyn Loveless,Male,Positive,No,Engaged,Retired
457,No,Raabiya el-Ibrahim,Male,Negative,No,Engaged,Family
458,No,Raabia al-Nour,Male,Positive,Yes,Engaged,Family
459,No,Celestino Azpeitia,Female,Positive,No,Engaged,Family
460,No,Cassidy Christenson,Female,Neutral,Yes,Engaged,Family
461,No,Kelly Watson,Female,Positive,No,Not Engaged,Single
462,No,Richard Auyeung,Female,Positive,No,Not Engaged,Retired
463,No,Nikki Renz,Female,Positive,No,Engaged,Retired
464,No,Constance Tweedy,Female,Positive,No,Not Engaged,Family
465,No,Albert Murden,Female,Neutral,No,Engaged,Family
466,No,Lois Ho,Female,Neutral,No,Not Engaged,Family
467,No,Amaani al-Noorani,Female,Positive,No,Engaged,Single
468,No,Hannah Lizer,Female,Negative,No,Engaged,Family
469,No,Taijon Jefferson,Female,Positive,No,Engaged,Single
470,No,Anwar al-Akram,Male,Positive,No,Not Engaged,Single
471,No,David Matamoros,Male,Positive,Yes,Not Engaged,Family
472,No,Najeem el-Ghazi,Female,Positive,Yes,Engaged,Retired
473,No,Joseph Benjamin,Male,Neutral,Yes,Not Engaged,Retired
474,No,Jalen Gulley,Male,Neutral,Yes,Not Engaged,Single
475,No,An Hoa Nguyen,Male,Positive,No,Not Engaged,Single
476,No,Adam Trotter,Male,Positive,Yes,Not Engaged,Single
477,No,Tyler Boykin,Male,Positive,Yes,Engaged,Family
478,No,Renita Lopez,Male,Neutral,Yes,Engaged,Family
479,No,Razelle Burks,Female,Positive,No,Engaged,Family
480,No,Billy Tudor,Male,Positive,Yes,Engaged,Family
481,No,Diana Zuniga,Female,Negative,No,Engaged,Single
482,No,Nawaar el-Nour,Male,Negative,Yes,Engaged,Family
483,No,Marissa Myers,Female,Negative,Yes,Engaged,Single
484,No,Rifqa al-Tariq,Female,Positive,Yes,Engaged,Family
485,No,Alexandra St Germain,Female,Positive,No,Engaged,Retired
486,No,Meng Murthy,Male,Positive,Yes,Engaged,Single
487,No,Aslam al-Waheed,Female,Positive,No,Engaged,Family
488,No,Ethan Cardinale,Female,Negative,Yes,Engaged,Single
489,No,Drew Braley,Female,Negative,No,Engaged,Single
490,No,Sydnei Sawyer,Female,Positive,Yes,Engaged,Retired
491,No,Cesar Jara,Male,Positive,No,Engaged,Single
492,No,Blu Brawner,Male,Positive,Yes,Engaged,Family
493,No,Mikayla Berry,Male,Negative,No,Engaged,Family
494,No,Dyani Robinson,Male,Positive,No,Not Engaged,Family
495,No,Jose Hopper,Female,Negative,Yes,Not Engaged,Retired
496,No,Byung Hoon Williams,Female,Neutral,No,Engaged,Family
497,No,Jocelin Henderson,Female,Positive,No,Not Engaged,Family
498,No,Kedrick Shankle,Male,Positive,Yes,Not Engaged,Family
499,No,Chandel Oyebi,Female,Positive,Yes,Not Engaged,Retired
500,No,Aaron Ros,Male,Neutral,Yes,Engaged,Retired
501,No,Regina Carr,Male,Neutral,No,Not Engaged,Family
502,No,Danielle Barber,Male,Neutral,No,Not Engaged,Family
503,No,Aarifa el-Imam,Male,Positive,No,Engaged,Retired
504,No,Suhaad al-Pashia,Female,Positive,Yes,Engaged,Retired
505,No,Samuel O Neal,Female,Positive,No,Engaged,Family
506,No,Senaiet Glaspy,Female,Neutral,Yes,Not Engaged,Family
507,No,Angela Dillinger,Female,Positive,Yes,Engaged,Family
508,No,Fred Nading,Male,Positive,No,Engaged,Family
509,No,Mileena An,Male,Negative,Yes,Not Engaged,Family
510,No,Desmond Hill-Allen,Male,Positive,No,Engaged,Family
511,No,Castroma Ellis,Male,Positive,No,Not Engaged,Retired
512,No,Rachel Okita,Female,Neutral,Yes,Not Engaged,Family
513,No,Baaqir al-Bacho,Male,Positive,No,Not Engaged,Family
514,No,Krista Cabral-Hollowhorn,Female,Positive,No,Engaged,Family
515,No,Michael Taylor,Male,Positive,Yes,Not Engaged,Family
516,No,Aadila el-Khalid,Female,Positive,No,Engaged,Family
517,No,Darren Close,Female,Positive,No,Engaged,Family
518,No,Ruben Martinez,Male,Positive,No,Engaged,Single
519,No,Vanessa Acosta,Male,Neutral,No,Engaged,Retired
520,No,Noah Ramirez,Male,Positive,No,Not Engaged,Retired
521,No,Cedric Evans,Male,Positive,Yes,Not Engaged,Family
522,No,Matthew Wong,Female,Positive,No,Engaged,Family
523,No,Robert Jackson,Male,Negative,No,Not Engaged,Single
524,No,Alexander Bishop,Male,Positive,No,Not Engaged,Family
525,No,Jazmyn Turner,Female,Positive,Yes,Engaged,Family
526,No,Brandon Rayome,Female,Positive,Yes,Not Engaged,Retired
527,No,Firdaus el-Rehmann,Male,Neutral,No,Not Engaged,Family
528,No,Anita Van,Female,Positive,No,Engaged,Single
529,No,Kasandra Schwartz,Female,Positive,Yes,Engaged,Retired
530,No,Derrick Dowell,Female,Neutral,Yes,Not Engaged,Retired
531,No,Daniel Perez,Male,Positive,No,Not Engaged,Family
532,No,Donovan Avila,Male,Positive,No,Not Engaged,Family
533,No,Elijah Caldera,Male,Positive,No,Not Engaged,Retired
534,No,Meng-Chien Han,Male,Neutral,Yes,Engaged,Retired
535,No,Devante Turner,Female,Positive,Yes,Engaged,Retired
536,No,Christopher Finkenbinder,Male,Positive,No,Engaged,Family
537,No,Faseeha al-Salahuddin,Female,Positive,No,Engaged,Retired
538,No,Taaha al-Hosein,Male,Neutral,No,Engaged,Family
539,No,Mirissa Diaz,Male,Neutral,Yes,Engaged,Retired
540,No,Katrina Contreras,Female,Neutral,Yes,Engaged,Retired
541,No,Ryland Winslow,Male,Neutral,No,Not Engaged,Family
542,No,Bria Martinez,Female,Positive,No,Not Engaged,Family
543,No,Luis Herrera,Male,Positive,No,Not Engaged,Retired
544,No,Omeed Kascak,Male,Positive,No,Engaged,Family
545,No,Ali al-Mahmud,Male,Positive,No,Not Engaged,Family
546,No,Saqr al-Daoud,Male,Neutral,Yes,Engaged,Single
547,No,Caledon Sun,Female,Positive,Yes,Engaged,Retired
548,No,Martin Puente,Female,Positive,No,Not Engaged,Family
549,No,Summer Dettmann,Male,Positive,Yes,Not Engaged,Family
550,No,Nikroma Miller,Male,Neutral,Yes,Not Engaged,Family
551,No,Ralph Estrada,Female,Positive,Yes,Not Engaged,Family
552,No,Emmanuel Smith,Male,Positive,Yes,Not Engaged,Family
553,No,Zachary Lovato,Male,Neutral,No,Engaged,Single
554,No,Isaac Boisselle,Male,Neutral,No,Not Engaged,Family
555,No,Christopher Sykes,Female,Positive,No,Engaged,Retired
556,No,Dylan Turner,Female,Neutral,Yes,Engaged,Family
557,No,Brandon Longwolf,Male,Positive,No,Not Engaged,Retired
558,No,Kimberlyn Thompson,Male,Positive,Yes,Not Engaged,Retired
559,No,Melissa Yazzie,Female,Negative,Yes,Engaged,Family
560,No,Peter Fahrenbrink,Male,Positive,No,Not Engaged,Family
561,No,Jennifer Nguyen,Female,Positive,No,Engaged,Family
562,No,Roshe Robinson,Male,Neutral,No,Engaged,Family
563,No,Shanita Fishburn,Male,Positive,No,Engaged,Family
564,No,Karin Cunningham,Female,Positive,No,Engaged,Single
565,No,Govanni Schuckman,Male,Neutral,No,Engaged,Family
566,No,Dominick Walston,Female,Neutral,Yes,Engaged,Retired
567,No,Donovan Wohllaib,Female,Neutral,Yes,Engaged,Single
568,No,Adam Reeves,Female,Neutral,No,Not Engaged,Family
569,No,Daniel Tran,Female,Positive,No,Engaged,Family
570,No,Aaron Lee,Male,Negative,No,Engaged,Retired
571,No,Denny Glover,Male,Positive,Yes,Engaged,Retired
572,No,Zong Runingen,Female,Positive,Yes,Not Engaged,Retired
573,No,Joshua Aragon,Female,Positive,No,Engaged,Retired
574,No,Melinda Rowe,Female,Neutral,Yes,Engaged,Family
575,No,Trenton Stewart,Male,Positive,Yes,Not Engaged,Family
576,No,Marcus Williams,Female,Neutral,Yes,Engaged,Retired
577,No,Trevor Stenson,Male,Negative,No,Engaged,Retired
578,No,Kayla Knodel-Eldridge,Female,Negative,Yes,Engaged,Retired
579,No,Destin Burris,Female,Positive,Yes,Not Engaged,Family
580,No,Salvador Leal,Male,Positive,Yes,Not Engaged,Family
581,No,Lila Rustin,Male,Positive,Yes,Not Engaged,Family
582,No,Karen Lu,Male,Positive,Yes,Engaged,Retired
583,No,Mariah Garcia,Female,Positive,No,Not Engaged,Retired
584,No,Damian Urioste,Female,Negative,Yes,Engaged,Retired
585,No,Durine Padovich,Male,Negative,No,Not Engaged,Retired
586,No,Haniyya el-Yousuf,Male,Neutral,No,Engaged,Retired
587,No,Fikra al-Karimi,Female,Positive,No,Engaged,Retired
588,No,Kaylyn Ferguson,Female,Positive,No,Engaged,Retired
589,No,Olivia Woodall,Male,Neutral,No,Engaged,Family
590,No,Cameron Mossholder,Male,Negative,No,Not Engaged,Family
591,No,Jose Brunson,Male,Positive,No,Not Engaged,Single
592,No,Kristen Hubbard,Female,Neutral,Yes,Not Engaged,Family
593,No,Peyton Harrington,Female,Neutral,Yes,Engaged,Retired
594,No,Israa al-Darwish,Female,Negative,No,Engaged,Family
595,No,Siddeeqi al-Abdi,Male,Positive,Yes,Engaged,Retired
596,No,Andrew Padoven,Male,Positive,Yes,Engaged,Family
597,No,Aatifa al-Siddique,Male,Positive,No,Engaged,Family
598,No,Taylor Pensyl,Male,Positive,No,Engaged,Retired
599,No,Margarita Lopez,Male,Positive,Yes,Engaged,Retired
600,No,Kaalim al-Shahan,Male,Neutral,Yes,Engaged,Retired
601,No,Jasmine Burnett,Female,Positive,No,Not Engaged,Retired
602,No,Patricia Rinhart,Female,Neutral,Yes,Engaged,Single
603,No,Ghaalib al-Shahidi,Female,Positive,No,Engaged,Single
604,No,Irianne Portugal,Female,Negative,No,Engaged,Retired
605,No,Ciera Williams,Male,Negative,No,Engaged,Single
606,No,Alexa Garcia,Male,Positive,Yes,Engaged,Single
607,No,Alejandro Fraser,Female,Neutral,No,Not Engaged,Retired
608,No,Brandon Petrarca,Female,Positive,Yes,Engaged,Family
609,No,Maajid al-Hafeez,Male,Positive,No,Not Engaged,Family
610,No,Lorenzo Montoya,Female,Negative,Yes,Not Engaged,Retired
611,No,Brian Tran,Female,Neutral,Yes,Not Engaged,Family
612,No,Tammy Truong,Male,Positive,Yes,Not Engaged,Retired
613,No,Anna Sablan,Male,Positive,Yes,Engaged,Retired
614,No,Donovan Davis,Male,Negative,Yes,Engaged,Family
615,No,Angelica Sanchez,Male,Positive,No,Engaged,Family
616,No,Diana Sandoval,Female,Neutral,No,Engaged,Family
617,No,Megumi Chu,Female,Positive,Yes,Not Engaged,Single
618,No,Shawn Strong,Male,Positive,Yes,Not Engaged,Retired
619,No,Schuyler Casey,Male,Negative,Yes,Not Engaged,Single
620,No,Ahmed Her,Male,Positive,Yes,Engaged,Family
621,No,Daniel Barron,Male,Neutral,No,Not Engaged,Family
622,No,Daniel Bliss,Male,Neutral,Yes,Engaged,Family
623,No,Gene Montoya,Male,Neutral,No,Engaged,Family
624,No,Benjamin Smith,Female,Negative,Yes,Engaged,Single
625,No,Nataya Barfield,Female,Neutral,No,Engaged,Family
626,No,Caerra Ellis,Male,Neutral,Yes,Engaged,Single
627,No,Shaundre Snell,Female,Positive,No,Not Engaged,Single
628,No,Jessica Transou,Male,Negative,No,Engaged,Retired
629,No,Aditya Moala,Female,Positive,No,Not Engaged,Retired
630,No,Qin Qin Phouansavanh,Male,Positive,Yes,Not Engaged,Retired
631,No,Cruz Amaya,Female,Positive,Yes,Engaged,Retired
632,No,Aubrye White,Female,Positive,Yes,Not Engaged,Single
633,No,Joshua Sredojevic,Male,Negative,Yes,Engaged,Family
634,No,Katie Morfin,Male,Positive,Yes,Not Engaged,Family
635,No,Aarifa al-Agha,Female,Negative,Yes,Not Engaged,Family
636,No,Gaitha al-Mina,Male,Positive,Yes,Not Engaged,Family
637,No,Anna Liza Bayarsaikhan,Female,Positive,Yes,Engaged,Single
638,No,Nicole Sedlacek,Male,Neutral,No,Not Engaged,Family
639,No,Mariah Otero,Female,Neutral,No,Engaged,Single
640,No,Jasmine Garcia,Female,Positive,Yes,Not Engaged,Family
641,No,Nashea Rouse,Male,Negative,No,Engaged,Retired
642,No,Alexandria Yee,Male,Neutral,No,Engaged,Single
643,No,Daeshavon Thurman,Male,Neutral,No,Not Engaged,Family
644,No,Katheer el-Farrah,Female,Neutral,Yes,Not Engaged,Retired
645,No,Chelsea Flynn-Starks,Female,Positive,No,Engaged,Retired
646,No,Mikaela Vigil,Male,Positive,Yes,Engaged,Retired
647,No,Jesenia Cos,Male,Positive,No,Engaged,Retired
648,No,Cathlin Vincent,Female,Negative,No,Engaged,Family
649,No,Alexandrea Mcintyre,Male,Negative,No,Engaged,Retired
650,No,Sean Howarth,Male,Negative,Yes,Engaged,Retired
651,No,Haashim al-Ben,Female,Negative,No,Engaged,Family
652,No,Kayla Boisselle,Male,Positive,No,Not Engaged,Family
653,No,Anthony Suggs,Female,Neutral,No,Not Engaged,Family
654,No,Michael Hodgkinson,Male,Positive,No,Not Engaged,Single
655,No,Mack Quilon,Female,Positive,Yes,Not Engaged,Retired
656,No,Mudrika al-Diab,Male,Negative,Yes,Not Engaged,Single
657,No,Darion Madril,Female,Positive,No,Engaged,Retired
658,No,Emmanuel Carreon,Female,Neutral,No,Engaged,Retired
659,No,Nastaran Garand,Female,Neutral,No,Not Engaged,Family
660,No,Michael Anderson,Male,Positive,Yes,Not Engaged,Single
661,No,Saalim al-Imam,Male,Positive,No,Not Engaged,Retired
662,No,Yayoua Savatdy,Female,Neutral,No,Engaged,Retired
663,No,Sarah Topper,Male,Negative,No,Engaged,Single
664,No,Mahfooz al-Mohammad,Male,Positive,No,Engaged,Family
665,No,Cynthia Bourque,Male,Positive,Yes,Engaged,Family
666,No,Jasmine Else,Female,Positive,Yes,Engaged,Family
667,No,Tania Mitchell,Male,Positive,Yes,Not Engaged,Retired
668,No,Daniel Stretton,Female,Neutral,No,Not Engaged,Family
669,No,Maithreyi Nguyen,Female,Neutral,No,Engaged,Family
670,No,Ryan Le,Male,Negative,No,Engaged,Family
671,No,Justice Dolley,Female,Positive,No,Not Engaged,Retired
672,No,Shaakira al-Gaber,Male,Neutral,Yes,Engaged,Single
673,No,Winona Bison,Male,Neutral,No,Not Engaged,Retired
674,No,Atheer al-Basa,Female,Neutral,No,Not Engaged,Family
675,No,Irma Freytag,Female,Positive,No,Not Engaged,Single
676,No,Adama Bohannon-Pea,Male,Positive,Yes,Engaged,Family
677,No,Martin Harris,Female,Neutral,Yes,Engaged,Retired
678,No,Ya'eesh al-Saladin,Male,Neutral,No,Not Engaged,Retired
679,No,Tayisha Romero,Female,Positive,Yes,Engaged,Family
680,No,Devin Lozano-Marquez,Male,Positive,No,Not Engaged,Retired
681,No,Willis White Bear,Male,Neutral,Yes,Engaged,Family
682,No,Taylor Lesser,Male,Neutral,No,Engaged,Single
683,No,Marceen Rosen,Male,Neutral,Yes,Engaged,Family
684,No,Warda el-Javed,Male,Positive,No,Not Engaged,Family
685,No,Tabatha Velez,Male,Neutral,Yes,Not Engaged,Family
686,No,Talissa Allen,Male,Positive,No,Engaged,Retired
687,No,Linh Thi Wright,Male,Neutral,Yes,Not Engaged,Family
688,No,Naaifa el-Ramin,Male,Positive,No,Not Engaged,Family
689,No,Donato Fishburn,Female,Positive,No,Not Engaged,Family
690,No,Matthew Horan,Female,Neutral,No,Not Engaged,Family
691,No,Amanda Alcon,Female,Negative,Yes,Engaged,Single
692,No,Saleema al-Rahmani,Female,Positive,No,Engaged,Retired
693,No,Thalia Perry,Male,Positive,No,Engaged,Family
694,No,Jarrod Evangelista,Female,Negative,No,Engaged,Single
695,No,Adriana Garcia,Male,Negative,No,Engaged,Family
696,No,Crystian Villa,Male,Neutral,Yes,Engaged,Family
697,No,Thanaa al-Molla,Male,Neutral,Yes,Engaged,Retired
698,No,Deshai Palomares,Female,Positive,No,Not Engaged,Retired
699,No,Jayana Perry,Female,Neutral,No,Engaged,Retired
700,No,Lynn Hsu,Male,Positive,Yes,Engaged,Family
701,No,Abdul Baasid al-Shahan,Male,Positive,Yes,Engaged,Retired
702,No,Samantha Cecunjanin,Male,Positive,Yes,Engaged,Family
703,No,Umaira el-Muhammed,Female,Negative,No,Not Engaged,Retired
704,No,Zakkary Barder,Female,Positive,Yes,Engaged,Family
705,No,Jacob Kannenberg,Female,Positive,No,Engaged,Family
706,No,Julian Byers,Male,Positive,No,Not Engaged,Family
707,No,Ashley Tzeng,Male,Neutral,Yes,Engaged,Retired
708,No,Bryant Coleman,Female,Neutral,No,Not Engaged,Family
709,No,Dominick Rachlin,Female,Positive,No,Engaged,Retired
710,No,Ilhaam el-Majid,Male,Negative,Yes,Not Engaged,Family
711,No,Karen Ramirez,Male,Neutral,No,Engaged,Retired
712,No,Mikesia Gulley,Male,Neutral,Yes,Engaged,Single
713,No,Jacob Miller,Male,Neutral,Yes,Engaged,Retired
714,No,Rahma al-Fadel,Female,Positive,No,Engaged,Family
715,No,Leslieann Naranjo,Male,Positive,Yes,Engaged,Retired
716,No,Patrick Hickey,Female,Positive,No,Engaged,Family
717,No,Reisa Cowden,Male,Neutral,No,Engaged,Family
718,No,Ashley Sardina Castaneda,Female,Positive,Yes,Not Engaged,Family
719,No,Caitlynn Harvey,Female,Positive,No,Engaged,Single
720,No,Muneef al-Yusuf,Female,Positive,No,Engaged,Family
721,No,Jasmine Siu,Female,Positive,No,Not Engaged,Single
722,No,Pa Ying Chang,Female,Positive,Yes,Not Engaged,Family
723,No,Uriah Thompson,Male,Positive,Yes,Engaged,Retired
724,No,Stephanie Ton,Female,Positive,Yes,Engaged,Family
725,No,Shontice Seals,Female,Neutral,No,Engaged,Single
726,No,Ratna Truong,Female,Positive,No,Engaged,Single
727,No,Kyleigh Dvoracek,Female,Negative,No,Engaged,Retired
728,No,Orion Campton,Female,Negative,No,Not Engaged,Family
729,No,Derrick Trinh,Male,Neutral,Yes,Engaged,Retired
730,No,Bariyah Huff,Female,Positive,No,Engaged,Retired
731,No,Mu'hsina al-Khalili,Male,Positive,No,Engaged,Family
732,No,Keiara Qureshi,Male,Neutral,Yes,Not Engaged,Family
733,No,Tracy Kargar,Male,Negative,No,Not Engaged,Family
734,No,Lamar Johnson,Male,Neutral,Yes,Engaged,Family
735,No,Kristin Manheimer,Female,Neutral,No,Not Engaged,Retired
736,No,Kyle Robinson,Female,Neutral,No,Not Engaged,Retired
737,No,Richard Robles-Luevanos,Male,Negative,Yes,Engaged,Family
738,No,Varun Baclayon,Female,Neutral,No,Engaged,Family
739,No,Isaac Whitman,Male,Positive,Yes,Engaged,Retired
740,No,Jesus Strock,Male,Positive,No,Engaged,Single
741,No,Pablo Rivera,Male,Positive,No,Engaged,Retired
742,No,Angel Gomez Lopez,Male,Positive,No,Engaged,Family
743,No,Michael Miller,Male,Positive,Yes,Engaged,Family
744,No,Robert Sapereira,Female,Positive,Yes,Engaged,Retired
745,No,Safaaa el-Kazi,Male,Negative,No,Engaged,Family
746,No,The Hillebrandt,Male,Positive,No,Engaged,Family
747,No,Alexis Santistevan,Male,Neutral,Yes,Engaged,Retired
748,No,Eli Oh,Female,Positive,No,Engaged,Single
749,No,Sydney Acosta,Female,Positive,No,Not Engaged,Retired
750,No,Dylan Mohrman,Female,Positive,Yes,Engaged,Family
751,No,Ishawn Frazier,Female,Positive,No,Not Engaged,Single
752,No,Brittney Shim,Male,Neutral,Yes,Engaged,Retired
753,No,Jessica Weinand,Female,Positive,Yes,Engaged,Single
754,No,Sadie Jones,Female,Positive,No,Engaged,Retired
755,No,Haaniya el-Azimi,Male,Neutral,No,Not Engaged,Family
756,No,Aiden Schafer,Female,Positive,Yes,Not Engaged,Family
757,No,Kursh Etchells,Female,Positive,No,Engaged,Retired
758,No,Kendra Essad,Female,Positive,No,Not Engaged,Family
759,No,Ziru Lam,Male,Neutral,Yes,Engaged,Retired
760,No,Vincent Kemm,Male,Negative,Yes,Not Engaged,Family
761,No,Kortney Bartholme,Male,Positive,Yes,Engaged,Retired
762,No,Anne Kulzer,Female,Negative,Yes,Engaged,Single
763,No,Arkaan al-Burki,Female,Neutral,No,Engaged,Family
764,No,Alexis Thompson,Female,Positive,No,Engaged,Retired
765,No,Mazeeda al-Shareef,Male,Positive,Yes,Engaged,Family
766,No,Sarah Young,Female,Neutral,No,Not Engaged,Retired
767,No,Ariana Braley,Male,Positive,No,Engaged,Retired
768,No,Daamir el-Salam,Female,Positive,No,Not Engaged,Family
769,No,Haaniya el-Akram,Male,Negative,Yes,Engaged,Family
770,No,James Gay,Female,Neutral,No,Engaged,Single
771,No,George Hankawa,Female,Neutral,Yes,Not Engaged,Single
772,No,Matias Nicholas,Female,Negative,No,Engaged,Family
773,No,Jayla Guyton,Female,Positive,No,Engaged,Retired
774,No,Kitty Zahir,Male,Neutral,No,Engaged,Family
775,No,Elizabeth Mcquown,Female,Negative,No,Engaged,Single
776,No,Courtlandt Lehi,Female,Neutral,Yes,Not Engaged,Family
